Category,Model Family,Portfolio,Equity Allocation,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1097771.490000,0.097771,0.156162,0.090791,1.720000,-0.047844,-0.917300,2.071600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1061814.650000,98970.060000,0.000000,34639.520000,1317.330000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,Off,Monthly Rebal | No TLH,1098195.360000,0.098195,0.156856,0.091301,1.718000,-0.048241,-0.912400,2.071000,0.000000,0.000000,589.959028,176.880000,0.000000,176.881339,0,1337.310000,,0.000000,0.000000,1062421.200000,98444.630000,0.000000,34455.620000,1318.540000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1098295.040000,0.098295,0.157020,0.091053,1.724500,-0.048000,-0.912600,2.051200,0.000000,0.000000,170.348466,0.400000,0.000000,0.396447,0,1224.710000,,0.000000,0.000000,1062255.700000,99203.390000,0.000000,34721.190000,1318.160000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,Off,Yearly Rebal | No TLH,1097771.490000,0.097771,0.156162,0.090791,1.720000,-0.047844,-0.917300,2.071600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1061814.650000,98970.060000,0.000000,34639.520000,1317.330000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1098195.360000,0.098195,0.156856,0.091301,1.718000,-0.048241,-0.912400,2.071000,0.000000,0.000000,589.959028,176.880000,0.000000,176.881339,0,1337.310000,0.000000,0.000000,0.000000,1062421.200000,98444.630000,0.000000,34455.620000,1318.540000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1098312.830000,0.098313,0.157049,0.091054,1.724800,-0.048002,-0.912800,2.051500,0.000082,-26.120500,123.797248,134.090000,133.696724,0.396447,1,1227.630000,17.792771,0.000000,0.000000,1062236.020000,99310.560000,0.000000,34758.700000,1318.120000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1097771.490000,0.097771,0.156162,0.090791,1.720000,-0.047844,-0.917300,2.071600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1061814.650000,98970.060000,0.000000,34639.520000,1317.330000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1097771.490000,0.097771,0.156162,0.090791,1.720000,-0.047844,-0.917300,2.071600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1061814.650000,98970.060000,0.000000,34639.520000,1317.330000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1097771.490000,0.097771,0.156162,0.090791,1.720000,-0.047844,-0.917300,2.071600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1061814.650000,98970.060000,0.000000,34639.520000,1317.330000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1097771.490000,0.097771,0.156162,0.090791,1.720000,-0.047844,-0.917300,2.071600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1061814.650000,98970.060000,0.000000,34639.520000,1317.330000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1097771.490000,0.097771,0.156162,0.090791,1.720000,-0.047844,-0.917300,2.071600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1061814.650000,98970.060000,0.000000,34639.520000,1317.330000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1263265.470000,0.263265,0.130537,0.112600,1.159300,-0.102985,-0.272200,0.614300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1208856.750000,0.000000,264464.030000,52892.810000,1515.920000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1263265.470000,0.263265,0.130537,0.112600,1.159300,-0.102985,-0.272200,0.614300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1208856.750000,0.000000,264464.030000,52892.810000,1515.920000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1263265.470000,0.263265,0.130537,0.112600,1.159300,-0.102985,-0.272200,0.614300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1208856.750000,0.000000,264464.030000,52892.810000,1515.920000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1266651.180000,0.266651,0.132126,0.113540,1.163700,-0.104620,-0.274600,0.620200,0.004884,0.179700,-1050.000000,17325.020000,17325.024669,0.000000,2,1536.170000,3385.705834,0.000000,0.000000,1210654.990000,0.000000,284462.370000,54477.470000,1518.720000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1266651.180000,0.266651,0.132126,0.113540,1.163700,-0.104620,-0.274600,0.620200,0.004884,0.179700,-1050.000000,17325.020000,17325.024669,0.000000,2,1536.170000,3385.705834,0.000000,0.000000,1210654.990000,0.000000,284462.370000,54477.470000,1518.720000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1266651.180000,0.266651,0.132126,0.113540,1.163700,-0.104620,-0.274600,0.620200,0.004884,0.179700,-1050.000000,17325.020000,17325.024669,0.000000,2,1536.170000,3385.705834,0.000000,0.000000,1210654.990000,0.000000,284462.370000,54477.470000,1518.720000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Bull Market,Bull (2023–2024),Calendar,Monthly,Off,Monthly Rebal | No TLH,1247923.210000,0.247923,0.123307,0.110777,1.113100,-0.102583,-0.259900,0.554600,0.000000,0.000000,4638.002415,789.090000,0.000000,789.088375,0,1569.430000,,0.000000,0.000000,1199346.530000,2563.870000,230883.740000,47074.100000,1502.570000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Bull Market,Bull (2023–2024),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1250891.560000,0.250892,0.124709,0.110803,1.125500,-0.102668,-0.261100,0.555000,0.000000,0.000000,2432.130085,36.810000,0.000000,36.813892,0,1389.030000,,0.000000,0.000000,1200427.390000,809.830000,243386.130000,48960.660000,1503.500000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Bull Market,Bull (2023–2024),Calendar,Yearly,Off,Yearly Rebal | No TLH,1255279.540000,0.255280,0.126779,0.111685,1.135200,-0.102985,-0.268600,0.585100,0.000000,0.000000,1372.915947,0.000000,0.000000,0.000000,0,1276.010000,,0.000000,0.000000,1202808.100000,1081.920000,252923.930000,50963.460000,1507.980000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Bull Market,Bull (2023–2024),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1246910.510000,0.246911,0.122829,0.110345,1.113100,-0.103664,-0.259700,0.545400,0.003215,-0.368900,1952.435624,10469.910000,9768.096538,701.818255,4,1775.300000,-1012.693930,5476.964203,0.000000,1197615.410000,2664.540000,235974.790000,47795.200000,1499.900000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Bull Market,Bull (2023–2024),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1248000.580000,0.248001,0.123344,0.110345,1.117800,-0.103743,-0.259700,0.542700,0.003938,-0.526600,-271.188921,10496.860000,10463.787771,33.072812,2,1600.050000,-2890.975239,6218.832563,0.000000,1196814.970000,991.980000,247443.410000,49687.080000,1498.540000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Bull Market,Bull (2023–2024),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1251413.190000,0.251413,0.124956,0.111301,1.122700,-0.104620,-0.267000,0.562700,0.003959,-0.639800,-1050.000000,17325.020000,17325.024669,0.000000,2,1780.920000,-3866.346976,14325.024669,0.000000,1197939.760000,8985.920000,248858.000000,51971.740000,1501.700000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1255246.950000,0.255247,0.126764,0.112243,1.129400,-0.102985,-0.265000,0.584200,0.000000,0.000000,3976.278313,0.000000,0.000000,0.000000,0,1363.830000,,0.000000,0.000000,1205594.750000,-3693.690000,244399.350000,48141.130000,1511.070000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1263265.470000,0.263265,0.130537,0.112600,1.159300,-0.102985,-0.272200,0.614300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1208856.750000,0.000000,264464.030000,52892.810000,1515.920000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1251826.240000,0.251826,0.125151,0.112972,1.107800,-0.104620,-0.257900,0.575900,0.004659,-0.498600,4537.860236,17325.020000,17325.024669,0.000000,2,1899.360000,-3420.708466,14325.024669,0.000000,1203652.510000,-7771.620000,241095.780000,46664.830000,1508.900000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1266651.180000,0.266651,0.132126,0.113540,1.163700,-0.104620,-0.274600,0.620200,0.004884,0.179700,-1050.000000,17325.020000,17325.024669,0.000000,2,1536.170000,3385.705834,0.000000,0.000000,1210654.990000,0.000000,284462.370000,54477.470000,1518.720000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1484112.040000,0.484112,0.146017,0.130463,1.119200,-0.161009,0.552400,14.489100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1385268.980000,0.000000,485310.600000,97062.120000,1780.930000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1484112.040000,0.484112,0.146017,0.130463,1.119200,-0.161009,0.552400,14.489100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1385268.980000,0.000000,485310.600000,97062.120000,1780.930000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1484112.040000,0.484112,0.146017,0.130463,1.119200,-0.161009,0.552400,14.489100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1385268.980000,0.000000,485310.600000,97062.120000,1780.930000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1486520.950000,0.486521,0.146659,0.131832,1.112500,-0.162420,0.576400,14.601400,0.005172,0.032300,-1050.000000,17325.020000,17325.024669,0.000000,2,1536.170000,2408.918626,0.000000,0.000000,1386286.970000,0.000000,504332.150000,98451.420000,1782.570000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1486520.950000,0.486521,0.146659,0.131832,1.112500,-0.162420,0.576400,14.601400,0.005172,0.032300,-1050.000000,17325.020000,17325.024669,0.000000,2,1536.170000,2408.918626,0.000000,0.000000,1386286.970000,0.000000,504332.150000,98451.420000,1782.570000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1486520.950000,0.486521,0.146659,0.131832,1.112500,-0.162420,0.576400,14.601400,0.005172,0.032300,-1050.000000,17325.020000,17325.024669,0.000000,2,1536.170000,2408.918626,0.000000,0.000000,1386286.970000,0.000000,504332.150000,98451.420000,1782.570000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1458095.250000,0.458095,0.139042,0.127266,1.092500,-0.156408,0.544600,14.127100,0.000000,0.000000,8524.345404,1274.060000,0.000000,1274.062150,0,1821.680000,,0.000000,0.000000,1369079.060000,9859.010000,419055.790000,87261.810000,1754.380000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1462390.960000,0.462391,0.140199,0.127261,1.101700,-0.154569,0.543700,14.123400,0.000000,0.000000,6882.508984,119.900000,0.000000,119.903627,0,1606.830000,,0.000000,0.000000,1370905.520000,12818.650000,426193.490000,89725.220000,1760.210000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1470272.940000,0.470273,0.142317,0.127241,1.118500,-0.153831,0.504600,13.404300,0.000000,0.000000,4320.417178,0.000000,0.000000,0.000000,0,1397.300000,,0.000000,0.000000,1375921.940000,7446.850000,449883.680000,92583.130000,1767.860000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1453628.420000,0.453628,0.137836,0.126651,1.088300,-0.154286,0.545500,14.122700,0.003597,-0.466400,5855.286222,12213.080000,11107.212592,1105.864486,8,2059.400000,-4466.825596,0.000000,0.000000,1363796.820000,14307.340000,415886.540000,88082.560000,1749.040000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1456119.370000,0.456119,0.138509,0.126631,1.093800,-0.152930,0.546100,14.133100,0.003965,-0.545400,4358.265052,10579.060000,10463.787771,115.271079,2,1819.390000,-6271.585042,0.000000,0.000000,1364512.840000,13374.280000,425863.170000,89853.630000,1752.900000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1462633.060000,0.462633,0.140265,0.126583,1.108100,-0.152053,0.504800,13.362900,0.004244,-0.595100,1312.202817,17325.020000,17325.024669,0.000000,2,1901.880000,-7639.878362,2699.803177,0.000000,1368733.090000,7598.120000,449438.010000,92141.970000,1757.990000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1472525.230000,0.472525,0.142921,0.128730,1.110200,-0.156434,0.567500,14.073700,0.000000,0.000000,8580.721106,397.060000,0.000000,397.057790,0,1556.000000,,0.000000,0.000000,1381613.920000,8310.910000,431447.430000,89138.750000,1772.560000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1484112.040000,0.484112,0.146017,0.130463,1.119200,-0.161009,0.552400,14.489100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1385268.980000,0.000000,485310.600000,97062.120000,1780.930000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1470276.600000,0.470277,0.142318,0.129561,1.098500,-0.155667,0.622400,14.454200,0.005829,-0.184600,16208.034114,30501.610000,29777.670803,723.935821,5,2718.310000,-2248.622389,0.000000,0.000000,1378772.380000,69007.140000,337387.760000,89725.880000,1778.340000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1486520.950000,0.486521,0.146659,0.131832,1.112500,-0.162420,0.576400,14.601400,0.005172,0.032300,-1050.000000,17325.020000,17325.024669,0.000000,2,1536.170000,2408.918626,0.000000,0.000000,1386286.970000,0.000000,504332.150000,98451.420000,1782.570000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1484112.040000,0.484112,0.146017,0.130463,1.119200,-0.161009,0.552400,14.489100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1385268.980000,0.000000,485310.600000,97062.120000,1780.930000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1484112.040000,0.484112,0.146017,0.130463,1.119200,-0.161009,0.552400,14.489100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1385268.980000,0.000000,485310.600000,97062.120000,1780.930000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1484112.040000,0.484112,0.146017,0.130463,1.119200,-0.161009,0.552400,14.489100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1385268.980000,0.000000,485310.600000,97062.120000,1780.930000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1486520.950000,0.486521,0.146659,0.131832,1.112500,-0.162420,0.576400,14.601400,0.005172,0.032300,-1050.000000,17325.020000,17325.024669,0.000000,2,1536.170000,2408.918626,0.000000,0.000000,1386286.970000,0.000000,504332.150000,98451.420000,1782.570000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1486520.950000,0.486521,0.146659,0.131832,1.112500,-0.162420,0.576400,14.601400,0.005172,0.032300,-1050.000000,17325.020000,17325.024669,0.000000,2,1536.170000,2408.918626,0.000000,0.000000,1386286.970000,0.000000,504332.150000,98451.420000,1782.570000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1486520.950000,0.486521,0.146659,0.131832,1.112500,-0.162420,0.576400,14.601400,0.005172,0.032300,-1050.000000,17325.020000,17325.024669,0.000000,2,1536.170000,2408.918626,0.000000,0.000000,1386286.970000,0.000000,504332.150000,98451.420000,1782.570000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1458095.250000,0.458095,0.139042,0.127266,1.092500,-0.156408,0.544600,14.127100,0.000000,0.000000,8524.345404,1274.060000,0.000000,1274.062150,0,1821.680000,,0.000000,0.000000,1369079.060000,9859.010000,419055.790000,87261.810000,1754.380000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1462390.960000,0.462391,0.140199,0.127261,1.101700,-0.154569,0.543700,14.123400,0.000000,0.000000,6882.508984,119.900000,0.000000,119.903627,0,1606.830000,,0.000000,0.000000,1370905.520000,12818.650000,426193.490000,89725.220000,1760.210000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1470272.940000,0.470273,0.142317,0.127241,1.118500,-0.153831,0.504600,13.404300,0.000000,0.000000,4320.417178,0.000000,0.000000,0.000000,0,1397.300000,,0.000000,0.000000,1375921.940000,7446.850000,449883.680000,92583.130000,1767.860000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1453628.420000,0.453628,0.137836,0.126651,1.088300,-0.154286,0.545500,14.122700,0.003597,-0.466400,5855.286222,12213.080000,11107.212592,1105.864486,8,2059.400000,-4466.825596,0.000000,0.000000,1363796.820000,14307.340000,415886.540000,88082.560000,1749.040000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1456119.370000,0.456119,0.138509,0.126631,1.093800,-0.152930,0.546100,14.133100,0.003965,-0.545400,4358.265052,10579.060000,10463.787771,115.271079,2,1819.390000,-6271.585042,0.000000,0.000000,1364512.840000,13374.280000,425863.170000,89853.630000,1752.900000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1462633.060000,0.462633,0.140265,0.126583,1.108100,-0.152053,0.504800,13.362900,0.004244,-0.595100,1312.202817,17325.020000,17325.024669,0.000000,2,1901.880000,-7639.878362,2699.803177,0.000000,1368733.090000,7598.120000,449438.010000,92141.970000,1757.990000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1472525.230000,0.472525,0.142921,0.128730,1.110200,-0.156434,0.567500,14.073700,0.000000,0.000000,8580.721106,397.060000,0.000000,397.057790,0,1556.000000,,0.000000,0.000000,1381613.920000,8310.910000,431447.430000,89138.750000,1772.560000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1484112.040000,0.484112,0.146017,0.130463,1.119200,-0.161009,0.552400,14.489100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1385268.980000,0.000000,485310.600000,97062.120000,1780.930000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1470276.600000,0.470277,0.142318,0.129561,1.098500,-0.155667,0.622400,14.454200,0.005829,-0.184600,16208.034114,30501.610000,29777.670803,723.935821,5,2718.310000,-2248.622389,0.000000,0.000000,1378772.380000,69007.140000,337387.760000,89725.880000,1778.340000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1486520.950000,0.486521,0.146659,0.131832,1.112500,-0.162420,0.576400,14.601400,0.005172,0.032300,-1050.000000,17325.020000,17325.024669,0.000000,2,1536.170000,2408.918626,0.000000,0.000000,1386286.970000,0.000000,504332.150000,98451.420000,1782.570000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1484112.040000,0.484112,0.146017,0.130463,1.119200,-0.161009,0.552400,14.489100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1385268.980000,0.000000,485310.600000,97062.120000,1780.930000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1484112.040000,0.484112,0.146017,0.130463,1.119200,-0.161009,0.552400,14.489100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1385268.980000,0.000000,485310.600000,97062.120000,1780.930000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1484112.040000,0.484112,0.146017,0.130463,1.119200,-0.161009,0.552400,14.489100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1385268.980000,0.000000,485310.600000,97062.120000,1780.930000
Equity-Heavy,Target Allocation ESG,Target Allocation ESG - 80-20,0.847000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1486520.950000,0.486521,0.146659,0.131832,1.112500,-0.162420,0.576400,14.601400,0.005172,0.032300,-1050.000000,17325.020000,17325.024669,0.000000,2,1536.170000,2408.918626,0.000000,0.000000,1386286.970000,0.000000,504332.150000,98451.420000,1782.570000
