Portfolio,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
2-ETF (IVV/EFA),Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1627334.580000,0.627335,0.102802,0.160317,0.641200,-0.275456,0.153200,6.951100,0.004797,-0.133000,2327.896025,79699.820000,79699.816551,0.000000,2,3128.450000,-2733.765232,32654.389089,0.000000,1492788.350000,0.000000,662946.870000,132589.370000,1956.850000
2-ETF (IVV/EFA),Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1632236.490000,0.632236,0.103469,0.159965,0.646800,-0.270442,0.184300,7.215000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1503590.800000,0.000000,633435.060000,126687.010000,1958.680000
2-ETF (IVV/EFA),Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1622825.630000,0.622826,0.102188,0.160855,0.635300,-0.275456,0.170600,7.135800,0.004336,-0.356900,-1050.000000,79699.820000,79699.816551,0.000000,2,2811.840000,-9410.868600,0.000000,0.000000,1494912.000000,0.000000,704287.290000,125967.490000,1946.130000
2-ETF (IVV/EFA),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,2079036.410000,1.079036,0.094383,0.183709,0.513800,-0.336161,-0.515000,14.984400,0.000000,0.000000,5461.536867,0.000000,0.000000,0.000000,0,1444.940000,,0.000000,0.000000,1864807.980000,0.000000,1058635.210000,211727.040000,2501.400000
2-ETF (IVV/EFA),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,2204043.560000,1.204044,0.102286,0.184993,0.552900,-0.339463,-0.593600,14.731800,0.016936,0.457100,-3150.000000,194323.190000,194323.185608,0.000000,4,4487.200000,125007.145078,6489.161748,129348.800364,1958074.800000,0.000000,1361029.240000,243326.150000,2642.600000
2-ETF (IVV/EFA),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,2131964.090000,1.131964,0.097778,0.184277,0.530600,-0.336161,-0.515800,14.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1902773.200000,0.000000,1133162.650000,226632.530000,2558.360000
2-ETF (IVV/EFA),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,2259482.880000,1.259483,0.105665,0.186530,0.566500,-0.339463,-0.583800,14.423200,0.018846,0.409900,-2100.000000,180512.670000,180512.670626,0.000000,3,3999.870000,127518.789779,45163.870262,0.000000,2002846.210000,0.000000,1441895.410000,253926.550000,2710.120000
2-ETF (IVV/EFA),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,2047826.110000,1.047826,0.092345,0.183113,0.504300,-0.336346,-0.536700,15.035900,0.000000,0.000000,11835.675896,0.000000,0.000000,0.000000,0,1616.300000,,0.000000,0.000000,1844487.490000,0.000000,1004360.030000,200872.010000,2466.620000
2-ETF (IVV/EFA),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,2169969.760000,1.169970,0.100171,0.184405,0.543200,-0.340003,-0.620900,14.779300,0.016621,0.461200,-3150.000000,193568.240000,193568.235794,0.000000,6,4646.310000,122143.651566,23433.541851,135713.587835,1931272.580000,0.000000,1294905.160000,236093.210000,2603.960000
2-ETF (IVV/EFA),Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,2013668.550000,1.013669,0.090083,0.182437,0.493800,-0.336001,-0.550200,15.033200,0.000000,0.000000,26238.751072,13023.760000,0.000000,13023.759045,0,2776.290000,,0.000000,0.000000,1824323.300000,16715.220000,905538.930000,186920.980000,2424.270000
2-ETF (IVV/EFA),Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,2087695.740000,1.087696,0.094944,0.183048,0.518700,-0.334073,-0.591400,14.516400,0.014590,0.322100,8618.745147,183867.460000,178986.714369,4880.749617,50,6288.180000,74027.192667,0.000000,0.000000,1870904.520000,20868.350000,1035147.120000,214272.550000,2518.670000
2-ETF (IVV/EFA),Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,2027634.570000,1.027635,0.091012,0.182500,0.498700,-0.335987,-0.545500,15.051400,0.000000,0.000000,19414.570054,7651.290000,0.000000,7651.285249,0,2210.560000,,0.000000,0.000000,1830421.830000,24830.350000,930400.100000,194770.640000,2442.100000
2-ETF (IVV/EFA),Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,2130279.960000,1.130280,0.097672,0.184769,0.528600,-0.346309,-0.676200,15.463100,0.015851,0.409900,11834.919019,172311.960000,171949.538296,362.416710,26,5680.530000,102645.386401,10269.508620,0.000000,1899793.000000,31018.590000,1092988.740000,227913.830000,2573.130000
2-ETF (IVV/EFA),Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,2037548.660000,1.037549,0.091668,0.182547,0.502200,-0.335987,-0.549700,15.006500,0.000000,0.000000,18714.385731,4091.110000,0.000000,4091.109408,0,1851.310000,,0.000000,0.000000,1839480.580000,21611.310000,940244.540000,195612.870000,2455.210000
2-ETF (IVV/EFA),Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,2144004.270000,1.144004,0.098540,0.184779,0.533300,-0.345968,-0.679000,15.407700,0.016616,0.403900,12716.172393,178251.950000,177393.462469,858.485124,13,5294.980000,106455.613353,0.000000,0.000000,1898878.120000,27686.830000,1164236.060000,242537.600000,2588.550000
2-ETF (IVV/EFA),Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,2078278.490000,1.078278,0.094334,0.183451,0.514200,-0.336161,-0.520000,15.017600,0.000000,0.000000,19618.113892,0.000000,0.000000,0.000000,0,1762.100000,,0.000000,0.000000,1875448.620000,0.000000,1001568.130000,200313.630000,2516.250000
2-ETF (IVV/EFA),Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,2203827.320000,1.203827,0.102272,0.184671,0.553800,-0.339463,-0.611200,14.674300,0.016981,0.458000,-2100.000000,180512.670000,180512.670626,0.000000,3,4616.790000,125548.835739,32555.648292,129348.800364,1958713.910000,0.000000,1257896.610000,242468.820000,2644.590000
2-ETF (IVV/EFA),Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,2108237.980000,1.108238,0.096266,0.184077,0.523000,-0.336161,-0.524900,14.894200,0.000000,0.000000,29352.444553,0.000000,0.000000,0.000000,0,1830.820000,,0.000000,0.000000,1907141.070000,0.000000,992659.020000,198531.800000,2565.110000
2-ETF (IVV/EFA),Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,2252006.340000,1.252006,0.105214,0.185505,0.567200,-0.339463,-0.615300,14.455900,0.018747,0.468700,-1003.385654,180512.670000,180512.670626,0.000000,3,4694.000000,143768.362258,45163.870262,129348.800364,1998059.840000,0.000000,1256213.880000,251242.780000,2703.720000
2-ETF (IVV/EFA),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,2082679.280000,1.082679,0.094619,0.183186,0.516500,-0.333300,-0.523100,14.865300,0.000000,0.000000,582.612064,0.000000,0.000000,0.000000,0,1362.590000,,0.000000,0.000000,1863837.080000,0.000000,1081711.420000,216342.280000,2499.910000
2-ETF (IVV/EFA),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,2194865.870000,1.194866,0.101719,0.184991,0.549900,-0.336812,-0.591700,14.569200,0.017071,0.406400,-2100.000000,173107.750000,173107.752269,0.000000,3,4024.730000,112186.592430,45163.870262,0.000000,1951225.170000,0.000000,1366929.200000,241008.120000,2632.580000
2-ETF (IVV/EFA),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,2074771.030000,1.074771,0.094106,0.183980,0.511500,-0.336161,-0.513000,14.927800,0.000000,0.000000,10414.177648,0.000000,0.000000,0.000000,0,1509.310000,,0.000000,0.000000,1865344.080000,0.000000,1034623.630000,206924.730000,2502.220000
2-ETF (IVV/EFA),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,2196183.300000,1.196183,0.101800,0.185349,0.549200,-0.339463,-0.596200,14.636700,0.017773,0.423800,-3150.000000,208410.330000,208410.334207,0.000000,5,4816.380000,121412.264998,45163.870262,70161.222513,1951729.200000,0.000000,1347072.430000,241819.940000,2634.160000
2-ETF (IVV/EFA),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,2050572.420000,1.050572,0.092525,0.182942,0.505800,-0.335668,-0.548000,14.897900,0.000000,0.000000,21359.095694,0.000000,0.000000,0.000000,0,1783.180000,,0.000000,0.000000,1854714.650000,0.000000,966919.210000,193383.840000,2473.920000
2-ETF (IVV/EFA),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,2176832.900000,1.176833,0.100599,0.184497,0.545300,-0.339423,-0.627800,14.650700,0.016490,0.479800,5390.170173,204969.480000,204969.479860,0.000000,6,4980.080000,126260.480672,29598.179760,0.000000,1921494.100000,0.000000,1263581.740000,252716.350000,2622.450000
2-ETF (IVV/EFA),Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,2013668.550000,1.013669,0.090083,0.182437,0.493800,-0.336001,-0.550200,15.033200,0.000000,0.000000,26238.751072,13023.760000,0.000000,13023.759045,0,2776.290000,,0.000000,0.000000,1824323.300000,16715.220000,905538.930000,186920.980000,2424.270000
2-ETF (IVV/EFA),Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,2087695.740000,1.087696,0.094944,0.183048,0.518700,-0.334073,-0.591400,14.516400,0.014590,0.322100,8618.745147,183867.460000,178986.714369,4880.749617,50,6288.180000,74027.192667,0.000000,0.000000,1870904.520000,20868.350000,1035147.120000,214272.550000,2518.670000
2-ETF (IVV/EFA),Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,2027634.570000,1.027635,0.091012,0.182500,0.498700,-0.335987,-0.545500,15.051400,0.000000,0.000000,19414.570054,7651.290000,0.000000,7651.285249,0,2210.560000,,0.000000,0.000000,1830421.830000,24830.350000,930400.100000,194770.640000,2442.100000
2-ETF (IVV/EFA),Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,2130279.960000,1.130280,0.097672,0.184769,0.528600,-0.346309,-0.676200,15.463100,0.015851,0.409900,11834.919019,172311.960000,171949.538296,362.416710,26,5680.530000,102645.386401,10269.508620,0.000000,1899793.000000,31018.590000,1092988.740000,227913.830000,2573.130000
2-ETF (IVV/EFA),Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,2037548.660000,1.037549,0.091668,0.182547,0.502200,-0.335987,-0.549700,15.006500,0.000000,0.000000,18714.385731,4091.110000,0.000000,4091.109408,0,1851.310000,,0.000000,0.000000,1839480.580000,21611.310000,940244.540000,195612.870000,2455.210000
2-ETF (IVV/EFA),Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,2144004.270000,1.144004,0.098540,0.184779,0.533300,-0.345968,-0.679000,15.407700,0.016616,0.403900,12716.172393,178251.950000,177393.462469,858.485124,13,5294.980000,106455.613353,0.000000,0.000000,1898878.120000,27686.830000,1164236.060000,242537.600000,2588.550000
2-ETF (IVV/EFA),Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,2063906.590000,1.063907,0.093398,0.183301,0.509500,-0.336286,-0.542500,14.957200,0.000000,0.000000,14468.689809,0.000000,0.000000,0.000000,0,1645.750000,,0.000000,0.000000,1859878.200000,0.000000,1007677.570000,201535.510000,2492.880000
2-ETF (IVV/EFA),Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,2175542.040000,1.175542,0.100519,0.185504,0.541900,-0.346112,-0.666900,15.316400,0.017273,0.402900,6256.549974,153368.810000,153368.811222,0.000000,4,4557.920000,111635.447539,42497.147669,0.000000,1922796.630000,0.000000,1250623.640000,250124.730000,2620.680000
2-ETF (IVV/EFA),Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,2097509.550000,1.097510,0.095577,0.183693,0.520300,-0.336367,-0.531700,14.954700,0.000000,0.000000,1109.081360,0.000000,0.000000,0.000000,0,1282.290000,,0.000000,0.000000,1875644.780000,0.000000,1096732.120000,219346.420000,2518.340000
2-ETF (IVV/EFA),Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,2219088.440000,1.219088,0.103210,0.185689,0.555800,-0.339979,-0.604200,14.571700,0.018223,0.410000,-2100.000000,185599.710000,185599.708291,0.000000,5,4153.230000,121578.891150,45715.939171,0.000000,1970548.460000,0.000000,1403572.570000,245878.330000,2661.650000
40/60 (TA ETF),Bear Market,Bear (2007–2008),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,834550.510000,-0.165449,-0.160792,0.157573,-1.020400,-0.257906,0.467300,6.163000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,834599.050000,0.000000,-164250.930000,-1050.000000,1001.460000
40/60 (TA ETF),Bear Market,Bear (2007–2008),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,816849.950000,-0.183150,-0.178050,0.153364,-1.161000,-0.268787,-0.044700,5.245000,0.031415,-0.580400,-1050.000000,212394.840000,212394.837091,0.000000,33,3977.990000,-17700.565348,0.000000,0.000000,815870.990000,57903.120000,-25730.350000,0.000000,978.960000
40/60 (TA ETF),Bear Market,Bear (2007–2008),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,834550.510000,-0.165449,-0.160792,0.157573,-1.020400,-0.257906,0.467300,6.163000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,834599.050000,0.000000,-164250.930000,-1050.000000,1001.460000
40/60 (TA ETF),Bear Market,Bear (2007–2008),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,816849.950000,-0.183150,-0.178050,0.153364,-1.161000,-0.268787,-0.044700,5.245000,0.031415,-0.580400,-1050.000000,212394.840000,212394.837091,0.000000,33,3977.990000,-17700.565348,0.000000,0.000000,815870.990000,57903.120000,-25730.350000,0.000000,978.960000
40/60 (TA ETF),Bear Market,Bear (2007–2008),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,828248.710000,-0.171751,-0.166935,0.178491,-0.935300,-0.275012,0.536900,5.153200,0.000000,0.000000,-1050.000000,4116.590000,0.000000,4116.586736,0,1400.470000,,0.000000,0.000000,827126.970000,1269.000000,-168769.690000,129.100000,992.640000
40/60 (TA ETF),Bear Market,Bear (2007–2008),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,816323.910000,-0.183676,-0.178563,0.171984,-1.038300,-0.281622,0.096300,4.462700,0.031239,-0.403200,-1050.000000,215571.460000,153236.975615,62334.487630,32,4169.320000,-11924.798190,0.000000,0.000000,815345.590000,63672.190000,-29285.080000,0.000000,978.330000
40/60 (TA ETF),Bear Market,Bear (2007–2008),Calendar,Monthly,Off,Monthly Rebal | No TLH,816421.930000,-0.183578,-0.178467,0.182367,-0.978600,-0.286573,0.505300,5.612900,0.000000,0.000000,-1050.000000,8569.980000,0.000000,8569.977143,0,1632.100000,,0.000000,0.000000,815443.480000,-20681.270000,-156129.160000,0.000000,978.450000
40/60 (TA ETF),Bear Market,Bear (2007–2008),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,804498.260000,-0.195502,-0.190099,0.177497,-1.071000,-0.292874,0.115900,5.050200,0.028600,-0.440100,-1050.000000,179780.350000,159687.447511,20092.904192,74,5358.080000,-11923.665373,0.000000,0.000000,803534.120000,7919.670000,-28817.820000,0.000000,964.140000
40/60 (TA ETF),Bear Market,Bear (2007–2008),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,816725.250000,-0.183275,-0.178171,0.174910,-1.018600,-0.279189,0.534800,6.375300,0.000000,0.000000,-118.711873,1038.290000,0.000000,1038.285540,0,1338.850000,,0.000000,0.000000,816676.610000,-15998.350000,-165717.090000,-931.290000,979.930000
40/60 (TA ETF),Bear Market,Bear (2007–2008),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,800077.750000,-0.199922,-0.194412,0.173186,-1.122600,-0.292485,0.175200,5.356300,0.028093,-0.612200,-1050.000000,224326.740000,205602.776602,18723.963794,76,5051.660000,-16647.496363,0.000000,0.000000,799118.920000,46587.080000,-28124.690000,0.000000,958.830000
40/60 (TA ETF),Bear Market,Bear (2007–2008),Calendar,Yearly,Off,Yearly Rebal | No TLH,832695.770000,-0.167304,-0.162600,0.158924,-1.023100,-0.259733,0.466900,6.131700,0.000000,0.000000,33.477458,0.000000,0.000000,0.000000,0,1209.580000,,0.000000,0.000000,832354.000000,-1878.590000,-164278.230000,-657.510000,999.280000
40/60 (TA ETF),Bear Market,Bear (2007–2008),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,815780.800000,-0.184219,-0.179092,0.153881,-1.163800,-0.271686,-0.058900,4.474300,0.030613,-0.570500,-1050.000000,211759.440000,211759.440506,0.000000,57,4396.320000,-16914.966651,0.000000,0.000000,814803.130000,56725.060000,-25934.150000,0.000000,977.680000
40/60 (TA ETF),Bear Market,Bear (2007–2008),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,818048.990000,-0.181951,-0.176880,0.190244,-0.929800,-0.285695,0.548200,5.925100,0.000000,0.000000,-573.573593,3488.360000,0.000000,3488.362121,0,1464.130000,,0.000000,0.000000,817544.450000,-10220.160000,-169201.510000,-476.430000,980.970000
40/60 (TA ETF),Bear Market,Bear (2007–2008),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,800626.430000,-0.199374,-0.193877,0.181718,-1.066900,-0.293957,0.140600,5.177500,0.028760,-0.624300,-1050.000000,203894.560000,197769.641057,6124.923733,56,5395.220000,-17422.560950,0.000000,0.000000,799666.940000,36496.290000,-29838.710000,0.000000,959.490000
40/60 (TA ETF),Bear Market,Bear (2007–2008),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,832279.090000,-0.167721,-0.163006,0.178090,-0.915300,-0.272896,0.563200,5.366500,0.000000,0.000000,-886.993601,2915.050000,0.000000,2915.052470,0,1418.750000,,0.000000,0.000000,831444.430000,4255.110000,-168909.990000,-163.010000,997.670000
40/60 (TA ETF),Bear Market,Bear (2007–2008),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,814373.180000,-0.185627,-0.180465,0.169751,-1.063100,-0.281150,0.119100,4.628200,0.031326,-0.588400,-1050.000000,194355.540000,191040.677401,3314.867381,33,4232.520000,-17905.907771,0.000000,0.000000,813397.190000,39895.790000,-29458.410000,0.000000,975.990000
40/60 (TA ETF),Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1087805.220000,0.087805,0.063404,0.061110,1.037500,-0.089099,-0.254100,1.598800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1068699.100000,0.000000,89003.780000,17800.760000,1305.370000
40/60 (TA ETF),Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1086591.080000,0.086591,0.062537,0.060843,1.027800,-0.089655,-0.254700,1.581100,0.004338,-0.414700,-1050.000000,43712.250000,43712.253227,0.000000,9,2092.180000,-1214.132802,0.000000,0.000000,1066710.520000,251.060000,131094.450000,18576.650000,1303.910000
40/60 (TA ETF),Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1087805.220000,0.087805,0.063404,0.061110,1.037500,-0.089099,-0.254100,1.598800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1068699.100000,0.000000,89003.780000,17800.760000,1305.370000
40/60 (TA ETF),Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1086591.080000,0.086591,0.062537,0.060843,1.027800,-0.089655,-0.254700,1.581100,0.004338,-0.414700,-1050.000000,43712.250000,43712.253227,0.000000,9,2092.180000,-1214.132802,0.000000,0.000000,1066710.520000,251.060000,131094.450000,18576.650000,1303.910000
40/60 (TA ETF),Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1087805.220000,0.087805,0.063404,0.061110,1.037500,-0.089099,-0.254100,1.598800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1068699.100000,0.000000,89003.780000,17800.760000,1305.370000
40/60 (TA ETF),Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1086591.080000,0.086591,0.062537,0.060843,1.027800,-0.089655,-0.254700,1.581100,0.004338,-0.414700,-1050.000000,43712.250000,43712.253227,0.000000,9,2092.180000,-1214.132802,0.000000,0.000000,1066710.520000,251.060000,131094.450000,18576.650000,1303.910000
40/60 (TA ETF),Baseline Market,Baseline (2010–2019),Calendar,Monthly,Off,Monthly Rebal | No TLH,1091044.420000,0.091044,0.065716,0.061988,1.060100,-0.089057,-0.220900,1.578400,0.000000,0.000000,1263.682594,2008.530000,0.000000,2008.534312,0,1616.940000,,0.000000,0.000000,1069561.520000,13361.320000,77478.260000,20172.110000,1310.780000
40/60 (TA ETF),Baseline Market,Baseline (2010–2019),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1079977.950000,0.079978,0.057809,0.060523,0.955200,-0.088285,-0.257900,1.468400,0.006471,-1.366200,-2100.000000,37164.570000,35970.301052,1194.267586,11,2532.270000,-11066.462284,28458.230466,0.000000,1060244.230000,22556.410000,83475.770000,18452.200000,1281.530000
40/60 (TA ETF),Baseline Market,Baseline (2010–2019),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1093650.620000,0.093651,0.067575,0.061586,1.097200,-0.087359,-0.228600,1.480400,0.000000,0.000000,590.465312,164.050000,0.000000,164.045241,0,1419.940000,,0.000000,0.000000,1071817.930000,12069.170000,81477.610000,20519.730000,1312.960000
40/60 (TA ETF),Baseline Market,Baseline (2010–2019),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1088780.050000,0.088780,0.064100,0.061331,1.045200,-0.087903,-0.228700,1.446600,0.003211,-1.373600,-1050.000000,47882.200000,43054.261852,4827.938476,12,3308.550000,-4870.569368,39655.297907,0.000000,1063140.710000,40844.580000,67170.840000,24332.810000,1306.540000
40/60 (TA ETF),Baseline Market,Baseline (2010–2019),Calendar,Yearly,Off,Yearly Rebal | No TLH,1093662.500000,0.093663,0.067583,0.063342,1.067000,-0.089099,-0.261100,1.498000,0.000000,0.000000,101.707408,83.820000,0.000000,83.821742,0,1269.560000,,0.000000,0.000000,1072187.080000,8095.110000,86648.070000,20162.900000,1312.520000
40/60 (TA ETF),Baseline Market,Baseline (2010–2019),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1092283.900000,0.092284,0.066600,0.063144,1.054700,-0.089655,-0.258300,1.458900,0.004245,-0.452000,-1050.000000,48626.740000,43712.253227,4914.488305,9,2654.740000,-1378.605689,40712.253227,0.000000,1066543.310000,67659.390000,74484.920000,24429.850000,1310.740000
40/60 (TA ETF),Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1087685.470000,0.087685,0.063318,0.060535,1.046000,-0.088359,-0.250900,1.570800,0.000000,0.000000,50.841864,0.000000,0.000000,0.000000,0,1212.380000,,0.000000,0.000000,1068619.500000,0.000000,88803.430000,17760.690000,1305.280000
40/60 (TA ETF),Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1086543.070000,0.086543,0.062502,0.060266,1.037100,-0.088907,-0.251600,1.553900,0.004303,-0.406200,-1050.000000,43405.970000,43405.972609,0.000000,11,2099.350000,-1142.402054,0.000000,0.000000,1066670.740000,251.060000,130602.070000,18568.480000,1303.850000
40/60 (TA ETF),Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1087805.220000,0.087805,0.063404,0.061110,1.037500,-0.089099,-0.254100,1.598800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1068699.100000,0.000000,89003.780000,17800.760000,1305.370000
40/60 (TA ETF),Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1086591.080000,0.086591,0.062537,0.060843,1.027800,-0.089655,-0.254700,1.581100,0.004338,-0.414700,-1050.000000,43712.250000,43712.253227,0.000000,9,2092.180000,-1214.132802,0.000000,0.000000,1066710.520000,251.060000,131094.450000,18576.650000,1303.910000
40/60 (TA ETF),Bull Market,Bull (2023–2024),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1199164.700000,0.199165,0.095659,0.081492,1.173800,-0.086687,-0.171400,0.823100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1157653.050000,0.000000,200363.270000,40072.650000,1439.000000
40/60 (TA ETF),Bull Market,Bull (2023–2024),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1198530.930000,0.198531,0.095368,0.082027,1.162600,-0.087405,-0.166300,0.801100,0.001867,-0.510200,-1050.000000,7380.820000,7380.822416,0.000000,1,1348.670000,-633.776785,0.000000,0.000000,1156278.030000,0.000000,206210.420000,40815.920000,1436.980000
40/60 (TA ETF),Bull Market,Bull (2023–2024),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1199164.700000,0.199165,0.095659,0.081492,1.173800,-0.086687,-0.171400,0.823100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1157653.050000,0.000000,200363.270000,40072.650000,1439.000000
40/60 (TA ETF),Bull Market,Bull (2023–2024),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1198530.930000,0.198531,0.095368,0.082027,1.162600,-0.087405,-0.166300,0.801100,0.001867,-0.510200,-1050.000000,7380.820000,7380.822416,0.000000,1,1348.670000,-633.776785,0.000000,0.000000,1156278.030000,0.000000,206210.420000,40815.920000,1436.980000
