Category,Model Family,Portfolio,Equity Allocation,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1160125.720000,0.160126,0.133830,0.164364,0.814200,-0.172136,0.652600,16.878100,0.008090,-0.448400,-1050.000000,113485.270000,113485.267929,0.000000,8,3106.990000,-2994.078881,0.000000,0.000000,1105212.370000,247058.070000,28609.910000,53522.460000,1390.890000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1158495.970000,0.158496,0.132483,0.161435,0.820700,-0.169323,0.681600,16.977500,0.000000,0.000000,3821.366297,684.160000,0.000000,684.160215,0,1476.180000,,0.000000,0.000000,1125407.870000,8664.020000,143305.050000,31693.420000,1394.670000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1161067.230000,0.161067,0.134608,0.161419,0.833900,-0.168253,0.684200,16.975900,0.000000,0.000000,3719.421879,229.330000,0.000000,229.327874,0,1390.280000,,0.000000,0.000000,1126829.090000,11535.970000,144014.040000,32840.400000,1397.740000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1162245.040000,0.162245,0.135581,0.160475,0.844900,-0.167409,0.638900,16.562700,0.000000,0.000000,221.499713,0.000000,0.000000,0.000000,0,1230.470000,,0.000000,0.000000,1127940.940000,1975.410000,161088.740000,32909.140000,1394.960000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1167108.430000,0.167108,0.139598,0.161984,0.861800,-0.168725,0.642000,16.804800,0.006779,0.880100,-961.052747,34537.730000,33900.447062,637.282983,4,2114.590000,8612.458145,0.000000,0.000000,1124047.300000,70616.340000,119645.050000,41661.850000,1399.270000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1165065.670000,0.165066,0.137911,0.160713,0.858100,-0.167884,0.674200,17.340900,0.008119,0.265100,-1050.000000,39263.530000,39036.737717,226.793734,4,2132.230000,3998.445371,0.000000,0.000000,1120548.000000,87934.680000,107206.080000,43120.850000,1396.820000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1159723.440000,0.159723,0.133497,0.163036,0.818800,-0.170248,0.646100,16.957100,0.008044,-0.402300,-1050.000000,111976.170000,111976.167737,0.000000,10,3112.020000,-2521.598712,0.000000,0.000000,1104909.150000,244788.590000,28340.190000,53423.880000,1390.410000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1160707.930000,0.160708,0.134311,0.161836,0.829900,-0.169541,0.667600,16.699500,0.000000,0.000000,4526.833790,37.240000,0.000000,37.239620,0,1343.390000,,0.000000,0.000000,1127863.370000,4782.710000,148861.630000,31446.270000,1398.280000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1163119.800000,0.163120,0.136304,0.161830,0.842300,-0.169239,0.645400,16.487500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1128860.390000,0.000000,164318.370000,32863.670000,1395.740000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1164691.680000,0.164692,0.137602,0.162683,0.845800,-0.169091,0.624700,16.293700,0.008817,0.242800,-1050.000000,103870.090000,103828.460712,41.625124,9,3420.680000,3983.757068,0.000000,0.000000,1106990.500000,218125.310000,21446.770000,56304.810000,1396.370000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1160125.720000,0.160126,0.133830,0.164364,0.814200,-0.172136,0.652600,16.878100,0.008090,-0.448400,-1050.000000,113485.270000,113485.267929,0.000000,8,3106.990000,-2994.078881,0.000000,0.000000,1105212.370000,247058.070000,28609.910000,53522.460000,1390.890000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1163119.800000,0.163120,0.136304,0.161830,0.842300,-0.169239,0.645400,16.487500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1128860.390000,0.000000,164318.370000,32863.670000,1395.740000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1163119.800000,0.163120,0.136304,0.161830,0.842300,-0.169239,0.645400,16.487500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1128860.390000,0.000000,164318.370000,32863.670000,1395.740000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1163119.800000,0.163120,0.136304,0.161830,0.842300,-0.169239,0.645400,16.487500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1128860.390000,0.000000,164318.370000,32863.670000,1395.740000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1160125.720000,0.160126,0.133830,0.164364,0.814200,-0.172136,0.652600,16.878100,0.008090,-0.448400,-1050.000000,113485.270000,113485.267929,0.000000,8,3106.990000,-2994.078881,0.000000,0.000000,1105212.370000,247058.070000,28609.910000,53522.460000,1390.890000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1160125.720000,0.160126,0.133830,0.164364,0.814200,-0.172136,0.652600,16.878100,0.008090,-0.448400,-1050.000000,113485.270000,113485.267929,0.000000,8,3106.990000,-2994.078881,0.000000,0.000000,1105212.370000,247058.070000,28609.910000,53522.460000,1390.890000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1160125.720000,0.160126,0.133830,0.164364,0.814200,-0.172136,0.652600,16.878100,0.008090,-0.448400,-1050.000000,113485.270000,113485.267929,0.000000,8,3106.990000,-2994.078881,0.000000,0.000000,1105212.370000,247058.070000,28609.910000,53522.460000,1390.890000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1158495.970000,0.158496,0.132483,0.161435,0.820700,-0.169323,0.681600,16.977500,0.000000,0.000000,3821.366297,684.160000,0.000000,684.160215,0,1476.180000,,0.000000,0.000000,1125407.870000,8664.020000,143305.050000,31693.420000,1394.670000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1161067.230000,0.161067,0.134608,0.161419,0.833900,-0.168253,0.684200,16.975900,0.000000,0.000000,3719.421879,229.330000,0.000000,229.327874,0,1390.280000,,0.000000,0.000000,1126829.090000,11535.970000,144014.040000,32840.400000,1397.740000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1162245.040000,0.162245,0.135581,0.160475,0.844900,-0.167409,0.638900,16.562700,0.000000,0.000000,221.499713,0.000000,0.000000,0.000000,0,1230.470000,,0.000000,0.000000,1127940.940000,1975.410000,161088.740000,32909.140000,1394.960000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1167108.430000,0.167108,0.139598,0.161984,0.861800,-0.168725,0.642000,16.804800,0.006779,0.880100,-961.052747,34537.730000,33900.447062,637.282983,4,2114.590000,8612.458145,0.000000,0.000000,1124047.300000,70616.340000,119645.050000,41661.850000,1399.270000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1165065.670000,0.165066,0.137911,0.160713,0.858100,-0.167884,0.674200,17.340900,0.008119,0.265100,-1050.000000,39263.530000,39036.737717,226.793734,4,2132.230000,3998.445371,0.000000,0.000000,1120548.000000,87934.680000,107206.080000,43120.850000,1396.820000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1159723.440000,0.159723,0.133497,0.163036,0.818800,-0.170248,0.646100,16.957100,0.008044,-0.402300,-1050.000000,111976.170000,111976.167737,0.000000,10,3112.020000,-2521.598712,0.000000,0.000000,1104909.150000,244788.590000,28340.190000,53423.880000,1390.410000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1160707.930000,0.160708,0.134311,0.161836,0.829900,-0.169541,0.667600,16.699500,0.000000,0.000000,4526.833790,37.240000,0.000000,37.239620,0,1343.390000,,0.000000,0.000000,1127863.370000,4782.710000,148861.630000,31446.270000,1398.280000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1163119.800000,0.163120,0.136304,0.161830,0.842300,-0.169239,0.645400,16.487500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1128860.390000,0.000000,164318.370000,32863.670000,1395.740000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1164691.680000,0.164692,0.137602,0.162683,0.845800,-0.169091,0.624700,16.293700,0.008817,0.242800,-1050.000000,103870.090000,103828.460712,41.625124,9,3420.680000,3983.757068,0.000000,0.000000,1106990.500000,218125.310000,21446.770000,56304.810000,1396.370000
Equity-Heavy,FFG Qualified,FFG Qualified - 80-20,0.730000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1160125.720000,0.160126,0.133830,0.164364,0.814200,-0.172136,0.652600,16.878100,0.008090,-0.448400,-1050.000000,113485.270000,113485.267929,0.000000,8,3106.990000,-2994.078881,0.000000,0.000000,1105212.370000,247058.070000,28609.910000,53522.460000,1390.890000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,598067.510000,-0.401932,-0.227047,0.317626,-0.714800,-0.549559,-0.025200,6.127500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,598399.830000,0.000000,-400733.930000,-1050.000000,717.680000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,598067.510000,-0.401932,-0.227047,0.317626,-0.714800,-0.549559,-0.025200,6.127500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,598399.830000,0.000000,-400733.930000,-1050.000000,717.680000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,598067.510000,-0.401932,-0.227047,0.317626,-0.714800,-0.549559,-0.025200,6.127500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,598399.830000,0.000000,-400733.930000,-1050.000000,717.680000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,604136.190000,-0.395864,-0.223127,0.318554,-0.700400,-0.544454,-0.010600,6.268200,0.009193,0.375800,-2100.000000,87777.890000,87777.890611,0.000000,12,2777.750000,6068.678649,9718.690101,0.000000,603412.480000,4950.690000,-312358.860000,0.000000,723.700000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,604136.190000,-0.395864,-0.223127,0.318554,-0.700400,-0.544454,-0.010600,6.268200,0.009193,0.375800,-2100.000000,87777.890000,87777.890611,0.000000,12,2777.750000,6068.678649,9718.690101,0.000000,603412.480000,4950.690000,-312358.860000,0.000000,723.700000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,604136.190000,-0.395864,-0.223127,0.318554,-0.700400,-0.544454,-0.010600,6.268200,0.009193,0.375800,-2100.000000,87777.890000,87777.890611,0.000000,12,2777.750000,6068.678649,9718.690101,0.000000,603412.480000,4950.690000,-312358.860000,0.000000,723.700000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bear Market,Bear (2007–2008),Calendar,Monthly,Off,Monthly Rebal | No TLH,595138.080000,-0.404862,-0.228946,0.321677,-0.711700,-0.553966,-0.032500,6.005800,0.000000,0.000000,-695.189722,14248.960000,0.000000,14248.962501,0,1422.430000,,0.000000,0.000000,594425.170000,-7977.210000,-383508.440000,0.000000,712.910000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bear Market,Bear (2007–2008),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,595508.080000,-0.404492,-0.228706,0.321277,-0.711900,-0.552906,-0.035700,6.013900,0.000000,0.000000,-548.016956,3717.340000,0.000000,3717.339705,0,1325.920000,,0.000000,0.000000,594964.910000,-6853.870000,-394627.930000,-170.380000,713.550000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bear Market,Bear (2007–2008),Calendar,Yearly,Off,Yearly Rebal | No TLH,594923.290000,-0.405077,-0.229085,0.319945,-0.716000,-0.552295,-0.031500,6.069100,0.000000,0.000000,315.671386,41.690000,0.000000,41.690867,0,1239.830000,,0.000000,0.000000,595574.670000,-8930.230000,-395492.900000,-1365.670000,714.290000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bear Market,Bear (2007–2008),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,596873.500000,-0.403126,-0.227820,0.320916,-0.709900,-0.553714,-0.045000,5.926000,0.007186,0.092100,-2100.000000,109936.310000,101234.621860,8701.690133,62,2570.860000,1735.426854,3399.104851,0.000000,596158.520000,7185.320000,-301771.880000,0.000000,714.990000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bear Market,Bear (2007–2008),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,596238.920000,-0.403761,-0.228232,0.322648,-0.707400,-0.549306,-0.004500,6.146600,0.009185,0.001100,-2100.000000,99906.520000,98174.367283,1732.153762,53,2954.400000,730.839909,10840.611958,0.000000,595524.700000,2708.950000,-307536.270000,0.000000,714.230000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bear Market,Bear (2007–2008),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,600137.480000,-0.399863,-0.225708,0.321598,-0.701800,-0.548058,-0.014100,6.166700,0.010008,0.291200,-2100.000000,103095.980000,103052.526702,43.458068,15,2747.990000,5214.194431,9718.690101,0.000000,599418.570000,14306.010000,-311372.460000,0.000000,718.900000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,595630.540000,-0.404369,-0.228626,0.322517,-0.708900,-0.552719,-0.045700,6.039900,0.000000,0.000000,-15.757994,2471.180000,0.000000,2471.183755,0,1280.650000,,0.000000,0.000000,595950.040000,-12329.320000,-388634.900000,-1034.240000,714.740000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,598935.730000,-0.401064,-0.226485,0.321912,-0.703600,-0.550834,-0.048500,6.080300,0.000000,0.000000,-850.562013,2430.180000,0.000000,2430.177179,0,1270.000000,,0.000000,0.000000,598417.470000,-8160.900000,-390053.750000,-199.440000,717.700000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,601846.800000,-0.398153,-0.224604,0.324320,-0.692500,-0.547718,-0.027800,6.144800,0.010092,0.352700,-2100.000000,102058.010000,99512.123153,2545.885475,16,2783.520000,6216.264412,9718.690101,0.000000,601125.840000,12187.370000,-307931.420000,0.000000,720.960000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,604965.910000,-0.395034,-0.222593,0.323489,-0.688100,-0.544889,-0.037900,6.188100,0.009946,0.344600,-2100.000000,97601.560000,95131.323269,2470.232286,13,2770.720000,6030.175080,9718.690101,0.000000,604241.210000,12380.470000,-309142.290000,0.000000,724.700000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1052612.680000,0.052613,0.370473,0.060952,6.078100,-0.017151,0.027300,-0.113600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1032515.610000,53811.240000,0.000000,18833.940000,1263.140000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1052612.680000,0.052613,0.370473,0.060952,6.078100,-0.017151,0.027300,-0.113600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1032515.610000,53811.240000,0.000000,18833.940000,1263.140000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1052612.680000,0.052613,0.370473,0.060952,6.078100,-0.017151,0.027300,-0.113600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1032515.610000,53811.240000,0.000000,18833.940000,1263.140000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1052612.680000,0.052613,0.370473,0.060952,6.078100,-0.017151,0.027300,-0.113600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1032515.610000,53811.240000,0.000000,18833.940000,1263.140000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1052612.680000,0.052613,0.370473,0.060952,6.078100,-0.017151,0.027300,-0.113600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1032515.610000,53811.240000,0.000000,18833.940000,1263.140000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1052612.680000,0.052613,0.370473,0.060952,6.078100,-0.017151,0.027300,-0.113600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1032515.610000,53811.240000,0.000000,18833.940000,1263.140000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,Off,Monthly Rebal | No TLH,1052493.090000,0.052493,0.369516,0.060831,6.074500,-0.017118,0.027800,-0.111000,0.000000,0.000000,33.840459,0.000000,0.000000,0.000000,0,1207.610000,,0.000000,0.000000,1032456.810000,53637.860000,0.000000,18773.250000,1263.030000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1052612.680000,0.052613,0.370473,0.060952,6.078100,-0.017151,0.027300,-0.113600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1032515.610000,53811.240000,0.000000,18833.940000,1263.140000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,Off,Yearly Rebal | No TLH,1052612.680000,0.052613,0.370473,0.060952,6.078100,-0.017151,0.027300,-0.113600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1032515.610000,53811.240000,0.000000,18833.940000,1263.140000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1052493.090000,0.052493,0.369516,0.060831,6.074500,-0.017118,0.027800,-0.111000,0.000000,0.000000,33.840459,0.000000,0.000000,0.000000,0,1207.610000,0.000000,0.000000,0.000000,1032456.810000,53637.860000,0.000000,18773.250000,1263.030000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1052612.680000,0.052613,0.370473,0.060952,6.078100,-0.017151,0.027300,-0.113600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1032515.610000,53811.240000,0.000000,18833.940000,1263.140000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1052612.680000,0.052613,0.370473,0.060952,6.078100,-0.017151,0.027300,-0.113600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1032515.610000,53811.240000,0.000000,18833.940000,1263.140000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1052612.680000,0.052613,0.370473,0.060952,6.078100,-0.017151,0.027300,-0.113600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1032515.610000,53811.240000,0.000000,18833.940000,1263.140000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1052612.680000,0.052613,0.370473,0.060952,6.078100,-0.017151,0.027300,-0.113600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1032515.610000,53811.240000,0.000000,18833.940000,1263.140000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1052612.680000,0.052613,0.370473,0.060952,6.078100,-0.017151,0.027300,-0.113600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1032515.610000,53811.240000,0.000000,18833.940000,1263.140000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1052612.680000,0.052613,0.370473,0.060952,6.078100,-0.017151,0.027300,-0.113600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1032515.610000,53811.240000,0.000000,18833.940000,1263.140000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,996474.290000,-0.003526,-0.018372,0.132687,-0.138500,-0.045780,-0.410600,3.354300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,996093.020000,-2327.150000,0.000000,-814.500000,1195.770000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,996474.290000,-0.003526,-0.018372,0.132687,-0.138500,-0.045780,-0.410600,3.354300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,996093.020000,-2327.150000,0.000000,-814.500000,1195.770000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,996474.290000,-0.003526,-0.018372,0.132687,-0.138500,-0.045780,-0.410600,3.354300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,996093.020000,-2327.150000,0.000000,-814.500000,1195.770000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,996474.290000,-0.003526,-0.018372,0.132687,-0.138500,-0.045780,-0.410600,3.354300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,996093.020000,-2327.150000,0.000000,-814.500000,1195.770000
Equity-Heavy,FFG Qualified,FFG Qualified - 90-10,0.820000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,996474.290000,-0.003526,-0.018372,0.132687,-0.138500,-0.045780,-0.410600,3.354300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,996093.020000,-2327.150000,0.000000,-814.500000,1195.770000
