Category,Model Family,Portfolio,Equity Allocation,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1124906.050000,0.124906,0.076572,0.089426,0.856300,-0.077673,-0.693800,53.428700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1098335.240000,0.000000,126104.610000,25220.920000,1349.890000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1124906.050000,0.124906,0.076572,0.089426,0.856300,-0.077673,-0.693800,53.428700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1098335.240000,0.000000,126104.610000,25220.920000,1349.890000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1124906.050000,0.124906,0.076572,0.089426,0.856300,-0.077673,-0.693800,53.428700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1098335.240000,0.000000,126104.610000,25220.920000,1349.890000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1124906.050000,0.124906,0.076572,0.089426,0.856300,-0.077673,-0.693800,53.428700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1098335.240000,0.000000,126104.610000,25220.920000,1349.890000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1124906.050000,0.124906,0.076572,0.089426,0.856300,-0.077673,-0.693800,53.428700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1098335.240000,0.000000,126104.610000,25220.920000,1349.890000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1124906.050000,0.124906,0.076572,0.089426,0.856300,-0.077673,-0.693800,53.428700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1098335.240000,0.000000,126104.610000,25220.920000,1349.890000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bear Market,Bear (2007–2008),Calendar,Monthly,Off,Monthly Rebal | No TLH,1124906.050000,0.124906,0.076572,0.089426,0.856300,-0.077673,-0.693800,53.428700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1098335.240000,0.000000,126104.610000,25220.920000,1349.890000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bear Market,Bear (2007–2008),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1124906.050000,0.124906,0.076572,0.089426,0.856300,-0.077673,-0.693800,53.428700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1098335.240000,0.000000,126104.610000,25220.920000,1349.890000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bear Market,Bear (2007–2008),Calendar,Yearly,Off,Yearly Rebal | No TLH,1124906.050000,0.124906,0.076572,0.089426,0.856300,-0.077673,-0.693800,53.428700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1098335.240000,0.000000,126104.610000,25220.920000,1349.890000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bear Market,Bear (2007–2008),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1124906.050000,0.124906,0.076572,0.089426,0.856300,-0.077673,-0.693800,53.428700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1098335.240000,0.000000,126104.610000,25220.920000,1349.890000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bear Market,Bear (2007–2008),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1124906.050000,0.124906,0.076572,0.089426,0.856300,-0.077673,-0.693800,53.428700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1098335.240000,0.000000,126104.610000,25220.920000,1349.890000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bear Market,Bear (2007–2008),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1124906.050000,0.124906,0.076572,0.089426,0.856300,-0.077673,-0.693800,53.428700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1098335.240000,0.000000,126104.610000,25220.920000,1349.890000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1124906.050000,0.124906,0.076572,0.089426,0.856300,-0.077673,-0.693800,53.428700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1098335.240000,0.000000,126104.610000,25220.920000,1349.890000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1124906.050000,0.124906,0.076572,0.089426,0.856300,-0.077673,-0.693800,53.428700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1098335.240000,0.000000,126104.610000,25220.920000,1349.890000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1124906.050000,0.124906,0.076572,0.089426,0.856300,-0.077673,-0.693800,53.428700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1098335.240000,0.000000,126104.610000,25220.920000,1349.890000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1124906.050000,0.124906,0.076572,0.089426,0.856300,-0.077673,-0.693800,53.428700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1098335.240000,0.000000,126104.610000,25220.920000,1349.890000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1079993.380000,0.079993,0.018767,0.026722,0.702300,-0.046936,-0.300700,0.484200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1062459.000000,0.000000,81191.940000,16238.390000,1295.990000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1079993.380000,0.079993,0.018767,0.026722,0.702300,-0.046936,-0.300700,0.484200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1062459.000000,0.000000,81191.940000,16238.390000,1295.990000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1079993.380000,0.079993,0.018767,0.026722,0.702300,-0.046936,-0.300700,0.484200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1062459.000000,0.000000,81191.940000,16238.390000,1295.990000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1067793.680000,0.067794,0.015975,0.031916,0.500500,-0.046027,-0.315700,49.098500,0.023466,-0.131600,-1050.000000,16699.220000,16699.223215,0.000000,1,1498.100000,-12199.698275,0.000000,0.000000,1051815.230000,0.000000,84941.010000,14698.360000,1280.090000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1067793.680000,0.067794,0.015975,0.031916,0.500500,-0.046027,-0.315700,49.098500,0.023466,-0.131600,-1050.000000,16699.220000,16699.223215,0.000000,1,1498.100000,-12199.698275,0.000000,0.000000,1051815.230000,0.000000,84941.010000,14698.360000,1280.090000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1067793.680000,0.067794,0.015975,0.031916,0.500500,-0.046027,-0.315700,49.098500,0.023466,-0.131600,-1050.000000,16699.220000,16699.223215,0.000000,1,1498.100000,-12199.698275,0.000000,0.000000,1051815.230000,0.000000,84941.010000,14698.360000,1280.090000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,Off,Monthly Rebal | No TLH,1077656.590000,0.077657,0.018234,0.026425,0.690000,-0.045453,-0.279000,0.553300,0.000000,0.000000,1853.111889,1522.540000,0.000000,1522.536758,0,1602.460000,,0.000000,0.000000,1061388.040000,1720.270000,71861.520000,14974.400000,1294.150000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1078606.770000,0.078607,0.018451,0.026367,0.699800,-0.044664,-0.297000,0.542400,0.000000,0.000000,1387.621147,556.610000,0.000000,556.612878,0,1434.100000,,0.000000,0.000000,1061732.810000,4314.040000,70361.120000,15579.110000,1294.850000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,Off,Yearly Rebal | No TLH,1078564.820000,0.078565,0.018441,0.026474,0.696600,-0.045707,-0.294800,0.517600,0.000000,0.000000,519.586378,62.950000,0.000000,62.950312,0,1296.890000,,0.000000,0.000000,1061540.260000,1166.290000,76573.660000,15730.300000,1294.260000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1073935.430000,0.073935,0.017383,0.031064,0.559600,-0.044183,-0.498100,51.582400,0.020680,-0.055400,-662.416647,16032.420000,15019.415474,1013.006549,5,1884.310000,-3721.159483,2798.703683,0.000000,1057328.470000,3475.620000,72410.770000,15317.240000,1289.710000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1070049.680000,0.070050,0.016493,0.031930,0.516500,-0.044216,-0.438600,60.462200,0.023292,-0.096700,-1072.041837,19065.350000,18571.358663,493.990528,2,1726.450000,-8557.094508,9364.128782,0.000000,1054008.400000,3727.620000,76705.140000,14757.230000,1284.050000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1068784.530000,0.068785,0.016202,0.032081,0.505000,-0.045807,-0.380600,58.335600,0.023776,-0.106600,-1065.480135,18629.410000,18571.358663,58.050242,2,1583.480000,-9780.291702,13016.841352,0.000000,1053026.020000,869.270000,84494.330000,14475.990000,1282.520000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1079993.380000,0.079993,0.018767,0.026722,0.702300,-0.046936,-0.300700,0.484200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1062459.000000,0.000000,81191.940000,16238.390000,1295.990000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1079993.380000,0.079993,0.018767,0.026722,0.702300,-0.046936,-0.300700,0.484200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1062459.000000,0.000000,81191.940000,16238.390000,1295.990000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1067793.680000,0.067794,0.015975,0.031916,0.500500,-0.046027,-0.315700,49.098500,0.023466,-0.131600,-1050.000000,16699.220000,16699.223215,0.000000,1,1498.100000,-12199.698275,0.000000,0.000000,1051815.230000,0.000000,84941.010000,14698.360000,1280.090000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1067793.680000,0.067794,0.015975,0.031916,0.500500,-0.046027,-0.315700,49.098500,0.023466,-0.131600,-1050.000000,16699.220000,16699.223215,0.000000,1,1498.100000,-12199.698275,0.000000,0.000000,1051815.230000,0.000000,84941.010000,14698.360000,1280.090000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1021338.230000,0.021338,0.013257,0.047304,0.280300,-0.052293,-0.213700,1.409700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1015605.260000,0.000000,22536.790000,4507.360000,1225.610000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1021338.230000,0.021338,0.013257,0.047304,0.280300,-0.052293,-0.213700,1.409700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1015605.260000,0.000000,22536.790000,4507.360000,1225.610000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1021338.230000,0.021338,0.013257,0.047304,0.280300,-0.052293,-0.213700,1.409700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1015605.260000,0.000000,22536.790000,4507.360000,1225.610000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1021338.230000,0.021338,0.013257,0.047304,0.280300,-0.052293,-0.213700,1.409700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1015605.260000,0.000000,22536.790000,4507.360000,1225.610000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1021338.230000,0.021338,0.013257,0.047304,0.280300,-0.052293,-0.213700,1.409700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1015605.260000,0.000000,22536.790000,4507.360000,1225.610000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1021338.230000,0.021338,0.013257,0.047304,0.280300,-0.052293,-0.213700,1.409700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1015605.260000,0.000000,22536.790000,4507.360000,1225.610000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bull Market,Bull (2023–2024),Calendar,Monthly,Off,Monthly Rebal | No TLH,1020015.740000,0.020016,0.012438,0.047374,0.262600,-0.052240,-0.196500,1.344400,0.000000,0.000000,716.919891,295.220000,0.000000,295.215853,0,1336.990000,,0.000000,0.000000,1014936.130000,86.770000,19122.590000,3854.890000,1224.720000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bull Market,Bull (2023–2024),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1020215.030000,0.020215,0.012562,0.047382,0.265100,-0.052232,-0.203500,1.368300,0.000000,0.000000,299.517151,69.220000,0.000000,69.220388,0,1263.960000,,0.000000,0.000000,1014845.540000,-35.630000,20787.330000,4144.990000,1224.500000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bull Market,Bull (2023–2024),Calendar,Yearly,Off,Yearly Rebal | No TLH,1020496.940000,0.020497,0.012736,0.047325,0.269100,-0.052293,-0.207900,1.385600,0.000000,0.000000,169.805253,0.000000,0.000000,0.000000,0,1219.160000,,0.000000,0.000000,1015015.810000,-158.800000,21559.550000,4256.330000,1224.800000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bull Market,Bull (2023–2024),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1020015.740000,0.020016,0.012438,0.047374,0.262600,-0.052240,-0.196500,1.344400,0.000000,0.000000,716.919891,295.220000,0.000000,295.215853,0,1336.990000,0.000000,0.000000,0.000000,1014936.130000,86.770000,19122.590000,3854.890000,1224.720000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bull Market,Bull (2023–2024),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1020215.030000,0.020215,0.012562,0.047382,0.265100,-0.052232,-0.203500,1.368300,0.000000,0.000000,299.517151,69.220000,0.000000,69.220388,0,1263.960000,0.000000,0.000000,0.000000,1014845.540000,-35.630000,20787.330000,4144.990000,1224.500000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bull Market,Bull (2023–2024),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1020496.940000,0.020497,0.012736,0.047325,0.269100,-0.052293,-0.207900,1.385600,0.000000,0.000000,169.805253,0.000000,0.000000,0.000000,0,1219.160000,0.000000,0.000000,0.000000,1015015.810000,-158.800000,21559.550000,4256.330000,1224.800000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1021338.230000,0.021338,0.013257,0.047304,0.280300,-0.052293,-0.213700,1.409700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1015605.260000,0.000000,22536.790000,4507.360000,1225.610000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1021338.230000,0.021338,0.013257,0.047304,0.280300,-0.052293,-0.213700,1.409700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1015605.260000,0.000000,22536.790000,4507.360000,1225.610000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1021338.230000,0.021338,0.013257,0.047304,0.280300,-0.052293,-0.213700,1.409700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1015605.260000,0.000000,22536.790000,4507.360000,1225.610000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1021338.230000,0.021338,0.013257,0.047304,0.280300,-0.052293,-0.213700,1.409700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1015605.260000,0.000000,22536.790000,4507.360000,1225.610000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1061536.760000,0.061537,0.023277,0.043577,0.534200,-0.052240,-0.277500,1.633400,0.000000,0.000000,1727.232211,404.290000,0.000000,404.288715,0,1437.850000,,0.000000,0.000000,1048693.320000,1236.160000,55678.680000,11568.390000,1275.060000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1062010.790000,0.062011,0.023453,0.043596,0.538000,-0.052232,-0.283100,1.650800,0.000000,0.000000,1395.837144,123.470000,0.000000,123.468967,0,1340.480000,,0.000000,0.000000,1048948.000000,815.180000,57508.780000,11787.070000,1275.730000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1063000.320000,0.063000,0.023821,0.043593,0.546400,-0.052293,-0.286700,1.653400,0.000000,0.000000,485.239617,0.000000,0.000000,0.000000,0,1246.400000,,0.000000,0.000000,1049138.300000,347.450000,62322.180000,12586.040000,1275.980000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1061536.760000,0.061537,0.023277,0.043577,0.534200,-0.052240,-0.277500,1.633400,0.000000,0.000000,1727.232211,404.290000,0.000000,404.288715,0,1437.850000,0.000000,0.000000,0.000000,1048693.320000,1236.160000,55678.680000,11568.390000,1275.060000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1062010.790000,0.062011,0.023453,0.043596,0.538000,-0.052232,-0.283100,1.650800,0.000000,0.000000,1395.837144,123.470000,0.000000,123.468967,0,1340.480000,0.000000,0.000000,0.000000,1048948.000000,815.180000,57508.780000,11787.070000,1275.730000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1063000.320000,0.063000,0.023821,0.043593,0.546400,-0.052293,-0.286700,1.653400,0.000000,0.000000,485.239617,0.000000,0.000000,0.000000,0,1246.400000,0.000000,0.000000,0.000000,1049138.300000,347.450000,62322.180000,12586.040000,1275.980000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1064552.870000,0.064553,0.024397,0.043637,0.559100,-0.052293,-0.286600,1.685400,0.000000,0.000000,1788.382597,0.000000,0.000000,0.000000,0,1276.420000,,0.000000,0.000000,1051538.110000,-135.330000,58811.090000,11735.150000,1279.610000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1064552.870000,0.064553,0.024397,0.043637,0.559100,-0.052293,-0.286600,1.685400,0.000000,0.000000,1788.382597,0.000000,0.000000,0.000000,0,1276.420000,0.000000,0.000000,0.000000,1051538.110000,-135.330000,58811.090000,11735.150000,1279.610000
Fixed Income-Heavy,FFG Qualified,FFG Qualified - 0-100,0.000000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1066190.900000,0.066191,0.025004,0.043741,0.571600,-0.052293,-0.285100,1.666400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1051433.580000,0.000000,67389.460000,13477.890000,1279.430000
